zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd,pp_growth
35173,67.51082000221388,19.55450425863903,073,1,25176,64.63017142857143,63.601616602316604,395.8389950591759,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",27514,997,0.42031955554527173,0.37360800369437175,1098,432.5990669708518,33.655399,-86.563039,-86.810699,33.517399,27630.860384256906,47.95631574357485
35203,42.586471321439575,9.675951445412892,073,1,3798,2.0201142857142855,2.0201142857142855,1880.0916496945013,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",3125,305,0.4345128449277247,0.3863806945111069,1813,1546.9421814890247,33.518601,-86.809807,-86.810699,33.517399,157.34494060490584,32.91051987602668
35204,56.841872896382526,71.0017112026679,073,1,10337,4.862696525096525,4.862696525096525,2125.7752661821332,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",9262,650,0.34252642185987847,0.2924576031440844,255,1904.7045095655333,33.522114,-86.839847,-86.810699,33.517399,2755.5749839167024,-14.15983830628538
35205,22.84159341132662,19.181287409193338,073,1,19686,3.6259567567567568,3.6259567567567568,5429.1877483966955,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",20857,986,0.43045418546732706,0.38817431405142805,1012,5752.136994224823,33.494995,-86.808077,-86.810699,33.517399,2505.8486906893395,3.6603060021332823
35206,31.145592064775368,11.051124717958498,073,1,17177,10.260994594594594,10.225708494208494,1679.785807480087,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",17713,1065,0.36199392336636443,0.31066420172331827,277,1732.2027133896945,33.569909,-86.712978,-86.810699,33.517399,10787.610325898675,20.09446734681687
35208,29.371478661768446,10.04645155516186,073,1,14855,3.5336200772200774,3.5336200772200774,4203.904119677328,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",13719,1200,0.3498858103080258,0.2988604469807575,210,3882.4207753519527,33.496819,-86.879298,-86.810699,33.517399,6766.966936798583,19.325027106606584
35210,29.406159780203918,21.08150546547484,073,1,13952,25.685938996138997,25.297535135135135,551.5161823264909,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",14022,747,0.4360652002635869,0.38827748093415165,1078,554.2832503284158,33.540927,-86.670318,-86.810699,33.517399,13287.54536685156,8.324654314729077
35211,27.16336418011778,25.274764532948296,073,1,26236,17.69054362934363,17.66070231660232,1485.5581352127933,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",24745,1361,0.36695093441398463,0.31744209152519376,588,1401.1334066107856,33.455373,-86.856491,-86.810699,33.517399,8108.614420767762,1.8885996471694853
35212,61.29153961304643,18.795786136727497,073,1,11539,5.867017374517374,5.867017374517374,1966.7574277380095,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",11295,865,0.38814370888358185,0.3391096011432032,251,1925.1690047925138,33.547391,-86.75291,-86.810699,33.517399,6316.831665660251,42.49575347631894
35214,25.701288641508796,5.972813017593468,073,1,19592,26.668861776061775,26.636109652509653,735.5428497477312,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",17789,1161,0.36828107435021956,0.3196479770960695,377,667.8527845121678,33.576978,-86.893345,-86.810699,33.517399,10138.067154751074,19.72847562391533
35215,88.81985810389932,48.010304502983274,073,1,46951,28.694826640926642,28.669687258687258,1637.653022733036,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",48680,1360,0.3639273636408948,0.3121154588840997,752,1697.960621640523,33.649052,-86.707359,-86.810699,33.517399,17510.854377430787,40.80955360091605
35216,38.46540562427258,8.709198856651808,073,1,36408,14.21844555984556,14.025514285714285,2595.8406414432475,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",36856,1344,0.4383695078754851,0.3924591401168173,1965,2627.782429164808,33.419246,-86.789433,-86.810699,33.517399,11103.367494572636,29.756206767620768
35217,37.948767590189156,41.987033421607684,073,1,13729,18.136547104247104,18.075650193050194,759.5300779431208,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",13256,682,0.3551801579289061,0.3008290973824605,478,733.3622778945305,33.607882,-86.760265,-86.810699,33.517399,11105.945182738402,-4.038265831418528
35218,55.719366368041356,11.476972051161505,073,1,7353,2.6064486486486484,2.6064486486486484,2821.0799410194677,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",7235,711,0.3509724725373031,0.2988735996090391,103,2775.8076123046167,33.507667,-86.893995,-86.810699,33.517399,7806.597194615975,44.24239431687985
35222,196.11509348299737,39.113551922525566,073,1,7884,3.735516216216216,3.7332880308880307,2111.811340236892,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",8989,552,0.44465239317341076,0.40053018055247525,677,2407.797074757664,33.523712,-86.770115,-86.810699,33.517399,3831.4278028010817,157.0015415604718
35224,36.722229965809134,14.884344261207655,073,1,6094,15.846075289575289,15.755683397683399,386.7810647233504,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",5328,613,0.3651381173145197,0.30785644799114875,31,338.1636877003628,33.517287,-86.943842,-86.810699,33.517399,12356.893169711553,21.83788570460148
35226,26.675173428092723,32.57446702055157,073,1,31471,17.98836138996139,17.896547104247105,1758.4956369897457,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",35331,951,0.4596396869840128,0.4184695345494478,932,1974.1797003744623,33.399153,-86.845896,-86.810699,33.517399,13562.892322893304,-5.89929359245885
35228,21.954348241536497,16.527773262527685,073,1,10419,4.322653667953668,4.322653667953668,2410.3249532207665,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",10059,905,0.3569513996897107,0.30680681882484306,117,2327.042778044696,33.456099,-86.920957,-86.810699,33.517399,12302.548301137123,5.426574979008812
35233,85.1378697767142,31.41251010709843,073,1,1308,1.680411196911197,1.680411196911197,778.3809120078855,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",1730,309,0.40202419675093715,0.3568919610881893,985,1029.509921845292,33.508748,-86.801964,-86.810699,33.517399,1258.8473564603173,53.72535966961577
35235,27.82732499509043,4.574770774551538,073,1,19484,14.056918146718147,14.02268301158301,1389.4630566708122,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",21340,1128,0.38553971907244455,0.33802950021422384,933,1521.8200384600252,33.624485,-86.647907,-86.810699,33.517399,19237.741227789764,23.25255422053889
35242,28.63956887142413,8.897551738907246,073,1,49545,55.689387644787644,52.96089768339768,935.501514649203,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",56340,1295,0.45716518428971537,0.4063433805312575,3133,1063.803720563853,33.423203,-86.671627,-86.810699,33.517399,16635.163913412922,19.742017132516885
35243,26.81135422273365,7.752512225978318,073,1,17328,12.316694208494209,12.136319691119692,1427.7804508296804,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",17059,740,0.4683730116337282,0.4239137998615992,1961,1405.6155765641456,33.440918,-86.741508,-86.810699,33.517399,10665.740007997707,19.058841996755334
35244,21.810128614696588,5.9516135063894104,073,1,32390,22.259542857142858,21.646237837837838,1496.3339238277222,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",31941,1008,0.44608663250082187,0.3965627054763606,2687,1475.5912893171126,33.352918,-86.825333,-86.810699,33.517399,18360.339547942964,15.858515108307177
35401,20.465222211680558,29.72299369943509,125,1,39878,49.521453667953665,47.61459498069498,837.5163123023154,46220,"Tuscaloosa, AL Metro Area","Tuscaloosa, AL",37705,1356,0.3590040648260845,0.3113026638460782,2056,791.8790449711321,33.170238,-87.616169,-87.565498,33.209599,6440.614550073557,-9.257771487754532
35404,95.66134528425559,31.958450370598314,125,1,21251,17.21993281853282,16.804453667953666,1264.605230250714,46220,"Tuscaloosa, AL Metro Area","Tuscaloosa, AL",22345,1572,0.3664368602604321,0.31894361558668205,710,1329.7070194321304,33.215157,-87.483406,-87.565498,33.209599,7670.6322321266725,63.702894913657275
35405,17.213187522295843,22.44717797935319,125,1,37661,48.335545945945945,47.55620386100386,791.9261198827954,46220,"Tuscaloosa, AL Metro Area","Tuscaloosa, AL",45391,1860,0.3756492594251081,0.33079599687704847,1238,954.4706329518591,33.120761,-87.541105,-87.565498,33.209599,10147.26959926618,-5.233990457057345
35444,15.881311456030552,19.10110201872182,073,1,3699,152.06667953667954,148.86744594594595,24.8476083974942,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",3972,565,0.3775526510528153,0.32140619620627564,46,26.681454597147052,33.328725,-87.292884,-86.810699,33.517399,49478.80525261166,-3.2197905626912693
35490,24.313285826982366,10.216286447913904,125,1,3857,67.46533938223938,67.17121312741313,57.420430872431666,46220,"Tuscaloosa, AL Metro Area","Tuscaloosa, AL",3911,552,0.374903558323895,0.3128514064224376,45,58.22434667930523,33.218419,-87.238215,-87.565498,33.209599,30496.732974344155,14.096999379068462
35501,48.80478922986274,33.17173752625809,127,1,10424,50.39537644787645,49.92753783783784,208.7825767386454,13820,"Birmingham-Hoover, AL Metro Area","Birmingham, AL",10208,809,0.3497141057482807,0.29679915159723647,1044,204.4563069213442,33.81891,-87.292749,-86.810699,33.517399,55866.72773042695,15.63305170360465
35601,40.090407263847574,11.631996054108507,103,1,34434,34.375938996139,28.087262162162162,1225.9649873026024,19460,"Decatur, AL Metro Area","Decatur, AL",32381,945,0.36040600514728255,0.2929634193634979,2435,1152.8713554581393,34.608016,-87.011052,-86.984835,34.606125,2411.2946625106015,28.45841120973907
35749,59.096662625855856,20.79217612544104,083,1,20575,40.68154362934363,40.48652934362934,508.19372106138627,26620,"Huntsville, AL Metro Area","Huntsville, AL",22804,1396,0.4429532363631724,0.39038967802491187,252,563.2490699919248,34.82151,-86.757645,-86.5858,34.729698,18744.480970472272,38.30448650041482
35756,22.091486721744502,22.24902482589791,083,1,9016,81.99360888030888,76.56730424710425,117.75261110020055,26620,"Huntsville, AL Metro Area","Huntsville, AL",13855,1245,0.46042532200369984,0.4045616603440778,227,180.95191069135743,34.643795,-86.818117,-86.5858,34.729698,23316.379015077513,-0.15753810415340652
35757,31.815105981998283,20.346836221446623,083,1,12840,12.044790733590734,12.008557915057915,1069.2374630512056,26620,"Huntsville, AL Metro Area","Huntsville, AL",16909,1074,0.4565878878114159,0.40430391416092143,152,1408.0791481879155,34.784162,-86.74538,-86.5858,34.729698,15804.025779321366,11.46826976055166
35758,26.43821825143724,17.508728776058,089,1,41875,27.01380810810811,26.894223166023167,1557.02582452364,26620,"Huntsville, AL Metro Area","Huntsville, AL",46724,404,0.46733144723894604,0.4143913617512942,2093,1737.3247671651952,34.711281,-86.746935,-86.5858,34.729698,14885.387999512674,8.929489475379242
35759,106.49623501488408,26.171580062083937,089,1,6406,16.304959073359072,16.25254555984556,394.15364051198344,26620,"Huntsville, AL Metro Area","Huntsville, AL",8113,696,0.4310101473745333,0.3806207184291184,165,499.1833414726384,34.867431,-86.546196,-86.5858,34.729698,15753.976205866074,80.32465495280015
35763,34.161397680296766,15.8526685228656,089,1,14216,42.501847490347494,42.0610471042471,337.9849285436487,26620,"Huntsville, AL Metro Area","Huntsville, AL",19855,965,0.4591024949423023,0.4079602313547794,387,472.05196653307155,34.622017,-86.46215,-86.5858,34.729698,16487.160715462513,18.308729157431166
35773,193.89969059062884,53.06622475211746,083,1,13018,73.06351467181467,72.70814208494208,179.04459702452002,26620,"Huntsville, AL Metro Area","Huntsville, AL",12323,1042,0.4140547720212986,0.36156579535420363,109,169.48583262660625,34.891069,-86.707941,-86.5858,34.729698,21149.921835833098,140.83346583851136
35801,28.517190157139954,21.510361143082726,089,1,21509,14.134552123552124,14.082959073359074,1527.306859869306,26620,"Huntsville, AL Metro Area","Huntsville, AL",23947,818,0.44841132467117795,0.39841879305662165,3576,1700.4238864331337,34.725269,-86.560866,-86.5858,34.729698,2333.8888786759794,7.006829014057228
35802,49.10664809361672,21.291148122071323,089,1,21297,18.914478764478766,18.132797683397683,1174.5016059766358,26620,"Huntsville, AL Metro Area","Huntsville, AL",21853,830,0.4257269328792492,0.3743587624130197,1056,1205.1642764430399,34.668212,-86.558882,-86.5858,34.729698,7274.452588771998,27.815499971545396
35803,31.22893450787425,16.26685952649042,089,1,25471,49.544355984555985,47.57637142857143,535.3707993103419,26620,"Huntsville, AL Metro Area","Huntsville, AL",26242,1036,0.4387178490880397,0.3860286753437227,577,551.5763227004041,34.563686,-86.519304,-86.5858,34.729698,19457.857229445977,14.962074981383829
35805,40.94790976465254,24.605659825157407,089,1,22498,9.283545173745173,9.154863706563706,2457.4915281228873,26620,"Huntsville, AL Metro Area","Huntsville, AL",20491,1056,0.35968560939077127,0.3008785824075597,1227,2238.2637969048837,34.709368,-86.62029,-86.5858,34.729698,3883.40346352489,16.342249939495137
35806,21.648463735308273,18.160122296838317,089,1,18951,23.459330888030888,23.278814671814672,814.0878419787126,26620,"Huntsville, AL Metro Area","Huntsville, AL",23019,1104,0.45512857906576626,0.40233984646545734,1754,988.8390076781166,34.762538,-86.685033,-86.5858,34.729698,9785.333205621548,3.4883414384699556
35810,37.97663262711534,15.600743490375121,089,1,30617,28.845652123552124,28.805218532818532,1062.8976817210137,26620,"Huntsville, AL Metro Area","Huntsville, AL",29274,995,0.3641907812580023,0.30875281706352226,568,1016.2741854100976,34.803249,-86.601506,-86.5858,34.729698,8312.679371142089,22.37588913674022
35811,36.47367616165958,18.761800420509246,089,1,25955,46.75952857142857,46.24951158301158,561.1951156157467,26620,"Huntsville, AL Metro Area","Huntsville, AL",27245,1101,0.40884028025114,0.3557097728638449,667,589.0873020593727,34.795354,-86.509948,-86.5858,34.729698,10076.57082933498,17.711875741150337
35816,53.92529746121435,19.594474761805163,089,1,15228,5.307847104247104,5.299154826254826,2873.665801299559,26620,"Huntsville, AL Metro Area","Huntsville, AL",13971,1058,0.3699393927909749,0.3140153811630664,946,2636.458163249024,34.739954,-86.630751,-86.5858,34.729698,4267.757688541041,34.33082269940918
35824,25.785475021856573,14.414783706185405,089,1,6070,12.92878416988417,12.757250579150579,475.8078523534153,26620,"Huntsville, AL Metro Area","Huntsville, AL",8298,875,0.46609016997496616,0.4079370397925141,209,650.453634073911,34.644926,-86.752118,-86.5858,34.729698,17911.412084975138,11.370691315671168
36054,75.28581046431663,14.793343545941056,051,1,15066,25.84602277992278,24.34797142857143,618.7784491286454,33860,"Montgomery, AL Metro Area","Montgomery, AL",15899,1088,0.3543913347584457,0.3063140801602877,464,652.990744902186,32.481879,-86.366311,-86.309601,32.378502,12681.600859352384,60.49246691837557
36064,21.42916189293846,0.8529172661352684,101,1,6753,81.77615907335907,80.80382432432432,83.5727771113322,33860,"Montgomery, AL Metro Area","Montgomery, AL",10149,591,0.36947578830331484,0.32558234087815385,166,125.60049087855923,32.296635,-86.077885,-86.309601,32.378502,23622.765562868703,20.57624462680319
36066,30.151437728402,-0.5258385592243856,001,1,19089,20.989363706563708,19.865422393822392,960.9158879972349,33860,"Montgomery, AL Metro Area","Montgomery, AL",19732,903,0.35917596096701565,0.31039235811081883,678,993.2836870428749,32.479684,-86.424001,-86.309601,32.378502,15569.462504970044,30.677276287626388
36067,133.60692891504527,35.00492296355069,001,1,26954,243.48010463320463,239.23365984555986,112.66809201263935,33860,"Montgomery, AL Metro Area","Montgomery, AL",27601,1070,0.354485287099185,0.3039559737154173,676,115.37256094237807,32.509379,-86.564904,-86.309601,32.378502,28062.527382359967,98.60200595149459
36092,57.95886995121401,24.72569182147111,051,1,20274,135.81572393822393,130.80001235521235,154.99998535888582,33860,"Montgomery, AL Metro Area","Montgomery, AL",20170,1118,0.3541815271890331,0.30654301014485164,579,154.20487840035156,32.617007,-86.201587,-86.309601,32.378502,28421.128940023398,33.2331781297429
36104,35.9351886913521,0.7102378381822609,101,1,9468,15.376399227799228,12.540014671814673,755.0230400671358,33860,"Montgomery, AL Metro Area","Montgomery, AL",8465,603,0.34347354859153767,0.29012638342577635,1249,675.039082611777,32.39882,-86.326502,-86.309601,32.378502,2764.0088694043125,35.224950853169844
36105,98.89954475579488,24.61335979811388,101,1,12043,74.7089555984556,73.44992586872587,163.96204431198439,33860,"Montgomery, AL Metro Area","Montgomery, AL",9391,803,0.3292195577243534,0.2763716166217276,282,127.85581318059,32.209701,-86.288698,-86.309601,32.378502,18893.509807055372,74.286184957681
36106,24.972809143554674,13.386406890347867,101,1,15211,6.086496138996139,6.082861003861004,2500.632513277066,33860,"Montgomery, AL Metro Area","Montgomery, AL",14951,799,0.362029120687643,0.3158737883397845,1104,2457.889468542858,32.35282,-86.257585,-86.309601,32.378502,5665.136148687746,11.586402253206806
36107,29.903805260879956,3.5759173299548044,101,1,9589,3.234741312741313,3.234741312741313,2964.37924177427,33860,"Montgomery, AL Metro Area","Montgomery, AL",7669,718,0.3339387624633168,0.2827810477354783,259,2370.8232772100196,32.383689,-86.279303,-86.309601,32.378502,2906.2477544253343,26.32788793092515
36108,57.90541478341523,17.0135076241639,101,1,21306,72.85312934362935,69.58151814671815,306.20199971887087,33860,"Montgomery, AL Metro Area","Montgomery, AL",17680,899,0.3335554332443493,0.27792217214317255,568,254.09046066974736,32.3391,-86.401107,-86.309601,32.378502,9658.039429793722,40.89190715925133
36109,31.17971587085975,8.091530652364835,101,1,24777,11.603055212355212,11.591438223938225,2137.5259498714686,33860,"Montgomery, AL Metro Area","Montgomery, AL",25377,1071,0.3553195442221728,0.3063083844004309,722,2189.288292767012,32.388957,-86.242148,-86.309601,32.378502,6446.982140824382,23.088185218494914
36110,115.14344798604239,-3.050491341229409,101,1,12997,31.499109652509652,29.630655984555986,438.63355596225284,33860,"Montgomery, AL Metro Area","Montgomery, AL",11693,936,0.3257545238505692,0.27223503034201546,219,394.62508039290776,32.446582,-86.255772,-86.309601,32.378502,9111.86124176708,118.19393932727179
36111,43.24792780373266,6.659470902869076,101,1,12176,4.303897683397683,4.298959845559845,2832.3130332505684,33860,"Montgomery, AL Metro Area","Montgomery, AL",12610,972,0.35506892410870994,0.30453418918848074,189,2933.267686373987,32.336579,-86.271324,-86.309601,32.378502,5893.623267715027,36.588456900863584
36116,23.78134296989354,17.76378860804501,101,1,43790,56.73200231660232,56.06879111969112,781.0048892711214,33860,"Montgomery, AL Metro Area","Montgomery, AL",43882,1748,0.3337228970319874,0.28398268948428845,1162,782.6457307831777,32.273588,-86.214473,-86.309601,32.378502,14713.002224358774,6.0175543618485285
36117,22.020415984348656,6.709317136733251,101,1,50268,55.429138223938224,54.28662972972973,925.973858577392,33860,"Montgomery, AL Metro Area","Montgomery, AL",54640,1571,0.35619252033102217,0.310178758418097,3138,1006.5093425771603,32.378728,-86.145011,-86.309601,32.378502,15473.52167091233,15.311098847615405
36571,37.46738744325056,8.30694994035527,097,1,14423,46.14466640926641,45.630562548262546,316.08201158478107,33660,"Mobile, AL Metro Area","Mobile, AL",15474,567,0.36863442011366326,0.31307175222206096,622,339.1148198892673,30.854676,-88.109965,-88.042503,30.691999,19224.310933152403,29.160437502895288
36604,69.14908500572923,4.196878668022094,097,1,10456,2.6400891891891893,2.6400891891891893,3960.4722608675174,33660,"Mobile, AL Metro Area","Mobile, AL",9423,680,0.3853286378498388,0.339415822112839,361,3569.197600818154,30.682219,-88.068135,-88.042503,30.691999,2684.4574864704364,64.95220633770714
36605,60.37638286797922,15.954420761524945,097,1,30111,21.915785714285715,18.247041312741313,1650.1853360179807,33660,"Mobile, AL Metro Area","Mobile, AL",27372,1056,0.3407830186627598,0.2889362547809812,295,1500.0788089895443,30.604547,-88.087824,-88.042503,30.691999,10658.857440307065,44.421962106454274
36606,35.97971849045553,8.398997193399328,097,1,18733,6.556274903474903,6.555761776061776,2857.4863821933172,33660,"Mobile, AL Metro Area","Mobile, AL",18787,1044,0.3678210769258631,0.3181771033316779,1583,2865.723411213679,30.670446,-88.106092,-88.042503,30.691999,6543.546067561289,27.580721297056204
36608,25.445397547459425,10.071346760888094,097,1,36864,63.1113416988417,62.55842471042471,589.273150189426,33660,"Mobile, AL Metro Area","Mobile, AL",35336,1199,0.3775264974133253,0.33239561199671136,2151,564.847982722807,30.681503,-88.300212,-88.042503,30.691999,24698.504832816077,15.374050786571331
36609,29.81486220202928,13.452797497427946,097,1,25846,7.049493436293436,7.039833590733591,3671.3936014085098,33660,"Mobile, AL Metro Area","Mobile, AL",23492,1200,0.3725085258340659,0.3247289186557167,1363,3337.0106973724646,30.661093,-88.16353,-88.042503,30.691999,12087.286219376643,16.36206470460133
36618,92.16214373475536,12.354779823455669,097,1,16737,16.1719888030888,16.1294,1037.6703411162225,33660,"Mobile, AL Metro Area","Mobile, AL",17143,1124,0.34702126981776804,0.3005545538229034,281,1062.8417672077076,30.739067,-88.173282,-88.042503,30.691999,13568.409462769803,79.80736391129969
36695,31.5578810712392,2.4282799417712164,097,1,45118,48.009171042471046,47.74816138996139,944.9159650676233,33660,"Mobile, AL Metro Area","Mobile, AL",51804,1687,0.3865282582326844,0.3390789230990718,1246,1084.9422991791116,30.628385,-88.280303,-88.042503,30.691999,23846.898945308003,29.129601129467986
36830,29.1362581487813,7.789925954177897,081,1,33201,100.8280942084942,99.73489459459459,332.8925160542499,12220,"Auburn-Opelika, AL Metro Area","Auburn, AL",39476,1444,0.40029686637517053,0.37219458183343307,2117,395.8093118808942,32.538887,-85.492653,-85.480901,32.60824,7798.65639882806,21.346332194603406
36832,30.358561916477996,9.49163016811838,081,1,22071,71.39859382239382,70.86508996138996,311.45095578126177,12220,"Auburn-Opelika, AL Metro Area","Auburn, AL",24596,1236,0.38833915063066027,0.35516637805984336,426,347.0820401611125,32.591182,-85.586673,-85.480901,32.60824,10099.591817890298,20.866931748359615
36867,120.10057104073954,70.83645282532956,081,1,22210,13.169692664092665,12.992022007722008,1709.510650982514,12220,"Auburn-Opelika, AL Metro Area","Auburn, AL",22239,972,0.39086031780027153,0.3437134107030363,856,1711.742790058538,32.495317,-85.024588,-85.480901,32.60824,44623.78261416594,49.26411821540998
36869,21.0097893207495,11.749751932377334,113,1,18751,75.29908262548263,74.77741776061777,250.7575222780077,17980,"Columbus, GA-AL Metro Area","Columbus, GA",20986,1336,0.36504156329913773,0.30957492181716006,178,280.64622486940806,32.421383,-85.064964,-84.991707,32.464727,8405.05401149826,9.260037388372167
36870,43.59250062201113,7.387406208942693,081,1,18783,24.3970833976834,24.289323938223937,773.3027089503025,12220,"Auburn-Opelika, AL Metro Area","Auburn, AL",19413,1043,0.3979801477748021,0.34851889078432086,204,799.2400302854827,32.482878,-85.120305,-85.480901,32.60824,36602.42968030239,36.20509441306844
37013,33.53993948219956,5.696387359849573,037,47,78406,45.39699806949807,40.18692162162162,1951.03274488722,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",97939,2456,0.39171959547551155,0.33660986710309576,1311,2437.0863964685027,36.052237,-86.632503,-86.784476,36.16775,18765.651645574835,27.843552122349983
37015,42.588866920491135,69.40450051753824,021,47,17184,157.01240038610038,153.65715366795368,111.83338744601416,17300,"Clarksville, TN-KY Metro Area","Clarksville, TN",17665,734,0.37834035638574454,0.3256882915881421,409,114.96373307925047,36.279401,-87.075554,-87.3563,36.527199,37331.39088025968,-26.815633597047103
37027,29.39999745556699,4.781219427569123,037,47,49035,55.11625135135135,55.065910424710424,890.4783308185513,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",56117,765,0.4626926872704155,0.4150101633286861,5016,1019.0878452237105,35.999288,-86.785062,-86.784476,36.16775,18753.178159483596,24.618778027997866
37040,31.89202216022756,9.685597564032577,125,47,44924,93.9515138996139,92.40806138996139,486.14806245551483,17300,"Clarksville, TN-KY Metro Area","Clarksville, TN",52155,1798,0.3653398668531319,0.3164667719415048,2549,564.398811267193,36.522633,-87.334932,-87.3563,36.527199,1977.9232821442768,22.206424596194985
37042,32.38622199086431,11.588618438725518,125,47,66916,61.46179498069498,60.98157142857143,1097.3151139337176,17300,"Clarksville, TN-KY Metro Area","Clarksville, TN",77945,1867,0.35836105904559873,0.30486210812966275,1126,1278.1730311967785,36.568751,-87.416322,-87.3563,36.527199,7085.77911843177,20.79760355213879
37043,23.930691738697753,15.139113500467035,021,47,39945,113.02434362934363,112.1855722007722,356.06182877520723,17300,"Clarksville, TN-KY Metro Area","Clarksville, TN",48501,1447,0.38205098695145273,0.3405639814286936,1523,432.3283203761754,36.490934,-87.240533,-87.3563,36.527199,11117.079074353192,8.791578238230718
37062,57.609381528536595,10.497874787427657,043,47,10745,68.24600733590734,68.1618942084942,157.63939844648536,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",12185,604,0.40838235003699785,0.36644189249988757,303,178.76557190045827,35.990876,-87.135932,-86.784476,36.16775,37249.1750396427,47.11150674110894
37064,25.446699460061083,8.80117473599618,037,47,48118,178.8170725868726,178.5450305019305,269.5006400611062,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",58937,1179,0.45369654505722684,0.40553076633407936,3530,330.0959978237129,35.884862,-86.954138,-86.784476,36.16775,34999.86407130835,16.645524724064906
37066,25.60418427495253,8.772164137029446,165,47,42758,120.58253513513513,114.5568444015444,373.24701307348124,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",51873,1136,0.396025545893062,0.34607489998949675,1959,452.8144980859884,36.398757,-86.45554,-86.784476,36.16775,39147.676293625074,16.832020137923084
37067,21.906893698486275,5.944856950183348,187,47,23652,31.377965637065635,31.358874517374517,754.236252544571,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",29543,1010,0.47537670366925083,0.42490850261074875,3597,942.093759890253,35.912217,-86.780257,-86.784476,36.16775,28448.3383747733,15.962036748302928
37069,31.23602165822969,9.370335157617973,187,47,18899,37.57026640926641,36.97600308880309,511.1152753479435,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",20467,824,0.4599178478645498,0.415548937095865,510,553.5211567038658,35.987493,-86.903598,-86.784476,36.16775,22748.917011316862,21.865686500611716
37075,28.285341340843445,9.203573313557438,165,47,59256,64.99283474903474,59.37403861003861,998.0119491144291,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",65986,866,0.4002320743632492,0.35244169175004336,2836,1111.3611528666247,36.339969,-86.607922,-86.784476,36.16775,24874.287515208256,19.081768027286007
37076,25.69655947687602,8.20480610173205,037,47,35230,33.66349613899614,27.311666795366797,1289.924934423134,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",40161,1183,0.40319341547152365,0.3513752463904851,1168,1470.4704879752337,36.14929,-86.576839,-86.784476,36.16775,18774.790955725293,17.49175337514397
37086,38.31901138046391,7.6253209673936935,037,47,31513,26.284522393822392,26.095199227799228,1207.616762183183,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",34429,387,0.38963437288861724,0.3275419026216322,1006,1319.3614541682737,36.022228,-86.559357,-86.784476,36.16775,25931.992619029294,30.693690413070218
37087,37.37363118559535,14.091318856683369,159,47,41132,173.1399196911197,166.0767138996139,247.6686769275944,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",48562,1169,0.38945234836607856,0.33695036733356976,2060,292.40703804720994,36.263321,-86.268888,-86.784476,36.16775,47512.65692887423,23.28231232891198
37115,25.620872764847412,19.837521632308462,037,47,37316,21.91637528957529,21.28882277992278,1752.844691590568,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville, TN",40343,1599,0.3762736332760294,0.32488296405649647,1383,1895.031980727792,36.253847,-86.69553,-86.784476,36.16775,12477.245429543773,5.78335113253895
